State,Year,Crop,N,P,K,pH,Temperature,Humidity,Rainfall
Mizoram,2019,Rice,54,15,34,5.7,22.84,80.4,3082.44
Mizoram,2019,Sesamum,54,15,34,5.7,22.84,80.4,3082.44
Mizoram,2019,Soyabean,54,15,34,5.7,22.84,80.4,3082.44
Mizoram,2019,Sugarcane,54,15,34,5.7,22.84,80.4,3082.44
Mizoram,2019,Tapioca,54,15,34,5.7,22.84,80.4,3082.44
Mizoram,2019,Tobacco,54,15,34,5.7,22.84,80.4,3082.44
Mizoram,2019,other oilseeds,54,15,34,5.7,22.84,80.4,3082.44
Nagaland,2019,Arhar/Tur,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Bajra,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Barley,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Castor seed,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Cotton(lint),56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Cowpea(Lobia),56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Ginger,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Gram,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Groundnut,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Horse-gram,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Jowar,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Jute,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Linseed,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Maize,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Maize,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Masoor,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Mesta,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Moong(Green Gram),56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Other  Rabi pulses,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Other Cereals,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Other Cereals,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Other Kharif pulses,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Peas & beans (Pulses),56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Peas & beans (Pulses),56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Potato,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Ragi,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Rapeseed &Mustard,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Rice,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Rice,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Sesamum,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Small millets,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Soyabean,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Sugarcane,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Sunflower,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Sunflower,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Sweet potato,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Tapioca,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Urad,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,Wheat,56,16,36,5.8,18.3,76.56,1569.19
Nagaland,2019,other oilseeds,56,16,36,5.8,18.3,76.56,1569.19
Odisha,2019,Arhar/Tur,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Bajra,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Castor seed,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Castor seed,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Coriander,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Cotton(lint),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Cowpea(Lobia),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Cowpea(Lobia),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Dry chillies,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Dry chillies,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Garlic,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Ginger,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Gram,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Groundnut,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Groundnut,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Groundnut,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Horse-gram,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Horse-gram,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Jowar,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Jute,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Linseed,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Maize,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Maize,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Maize,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Masoor,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Mesta,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Moong(Green Gram),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Moong(Green Gram),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Moong(Green Gram),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Niger seed,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Onion,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Other  Rabi pulses,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Other Kharif pulses,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Peas & beans (Pulses),67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Potato,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Ragi,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Ragi,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Ragi,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Rapeseed &Mustard,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Rice,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Rice,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Rice,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Safflower,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sannhamp,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sesamum,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sesamum,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sesamum,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Small millets,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sugarcane,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sunflower,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sunflower,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sweet potato,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Sweet potato,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Tobacco,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Turmeric,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Urad,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Urad,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Urad,67,26,32,6.3,26.42,74.06,1686.78
Odisha,2019,Wheat,67,26,32,6.3,26.42,74.06,1686.78
Punjab,2019,Arhar/Tur,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Bajra,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Barley,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Cotton(lint),150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Gram,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Groundnut,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Guar seed,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Maize,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Masoor,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Moong(Green Gram),150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Moong(Green Gram),150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Peas & beans (Pulses),150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Rapeseed &Mustard,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Rice,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Sesamum,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Sugarcane,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Sunflower,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Urad,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,Wheat,150,50,40,8.0,23.3,55.64,1138.97
Punjab,2019,other oilseeds,150,50,40,8.0,23.3,55.64,1138.97
Telangana,2019,Arhar/Tur,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Arhar/Tur,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Bajra,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Bajra,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Banana,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Cashewnut,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Castor seed,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Castor seed,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Coriander,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Coriander,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Cotton(lint),77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Cowpea(Lobia),77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Cowpea(Lobia),77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Dry chillies,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Dry chillies,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Garlic,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Ginger,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Gram,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Groundnut,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Groundnut,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Horse-gram,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Horse-gram,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Jowar,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Jowar,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Maize,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Maize,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Moong(Green Gram),77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Moong(Green Gram),77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Onion,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Onion,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Potato,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Potato,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Ragi,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Ragi,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Rice,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Rice,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Safflower,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Safflower,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sesamum,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sesamum,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Small millets,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Small millets,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Soyabean,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sugarcane,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sunflower,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sunflower,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sweet potato,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Sweet potato,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Tobacco,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Tobacco,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Turmeric,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Urad,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Urad,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Wheat,77,48,24,7.0,26.62,60.74,753.33
Telangana,2019,Wheat,77,48,24,7.0,26.62,60.74,753.33
Tripura,2019,Arhar/Tur,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Cotton(lint),62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Cowpea(Lobia),62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Gram,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Groundnut,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Groundnut,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Jowar,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Jowar,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Jute,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Khesari,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Maize,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Maize,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Masoor,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Mesta,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Moong(Green Gram),62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Moong(Green Gram),62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Other  Rabi pulses,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Other Kharif pulses,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Peas & beans (Pulses),62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Rapeseed &Mustard,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Rice,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Rice,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Rice,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Rice,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Sesamum,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Small millets,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Soyabean,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Soyabean,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Sugarcane,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Urad,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Urad,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,Wheat,62,20,35,5.9,25.35,77.35,3054.79
Tripura,2019,other oilseeds,62,20,35,5.9,25.35,77.35,3054.79
Uttar Pradesh,2019,Arhar/Tur,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Bajra,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Banana,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Barley,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Coriander,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Cotton(lint),120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Dry chillies,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Garlic,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Ginger,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Gram,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Groundnut,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Guar seed,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Jowar,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Linseed,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Maize,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Maize,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Maize,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Masoor,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Moong(Green Gram),120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Moong(Green Gram),120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Onion,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Onion,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Peas & beans (Pulses),120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Potato,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Rapeseed &Mustard,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Rice,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Rice,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Sannhamp,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Sesamum,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Small millets,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Small millets,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Soyabean,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Sugarcane,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Sunflower,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Sweet potato,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Tobacco,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Tobacco,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Turmeric,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Urad,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Urad,120,45,35,7.6,25.4,58.93,1300.6
Uttar Pradesh,2019,Wheat,120,45,35,7.6,25.4,58.93,1300.6
Uttarakhand,2019,Arhar/Tur,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Barley,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Garlic,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Gram,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Groundnut,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Horse-gram,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Maize,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Maize,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Masoor,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Moong(Green Gram),80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Moong(Green Gram),80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Moth,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Onion,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Other  Rabi pulses,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Other Cereals,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Other Cereals,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Other Kharif pulses,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Peas & beans (Pulses),80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Potato,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Potato,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Ragi,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Rapeseed &Mustard,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Rice,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Rice,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Sesamum,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Small millets,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Soyabean,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Sugarcane,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Sunflower,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Tobacco,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Turmeric,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Urad,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Urad,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,Wheat,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,other oilseeds,80,24,38,6.4,17.49,60.78,1188.05
Uttarakhand,2019,other oilseeds,80,24,38,6.4,17.49,60.78,1188.05
West Bengal,2019,Arhar/Tur,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Bajra,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Barley,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Coconut ,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Cotton(lint),85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Gram,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Groundnut,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Groundnut,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Groundnut,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Horse-gram,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Jowar,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Jute,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Khesari,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Linseed,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Maize,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Maize,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Maize,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Masoor,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Mesta,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Moong(Green Gram),85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Moong(Green Gram),85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Moong(Green Gram),85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Niger seed,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Other  Rabi pulses,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Other Kharif pulses,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Peas & beans (Pulses),85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Potato,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Potato,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Ragi,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Rapeseed &Mustard,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Rice,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Rice,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Rice,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Sannhamp,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Sesamum,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Sesamum,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Sesamum,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Small millets,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Small millets,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Soyabean,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Sugarcane,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Sunflower,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Tobacco,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Urad,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Urad,85,40,45,6.2,26.15,73.63,1624.7
West Bengal,2019,Wheat,85,40,45,6.2,26.15,73.63,1624.7
Uttarakhand,2020,Arhar/Tur,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Barley,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Garlic,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Gram,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Groundnut,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Horse-gram,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Maize,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Maize,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Masoor,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Moong(Green Gram),80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Moong(Green Gram),80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Moth,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Onion,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Other  Rabi pulses,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Other Cereals,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Other Cereals,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Other Kharif pulses,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Peas & beans (Pulses),80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Potato,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Potato,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Ragi,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Rapeseed &Mustard,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Rice,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Rice,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Sesamum,80,24,38,6.4,17.09,61.69,1333.54
Uttarakhand,2020,Small millets,80,24,38,6.4,17.09,61.69,1333.54
